训练次数：10, Loss: 1.7738467454910278
训练次数：6410, Loss: 0.03414800390601158
训练次数：6420, Loss: 0.03681658208370209
训练次数：6430, Loss: 0.26178649067878723
训练次数：6440, Loss: 0.07951566576957703
训练次数：6450, Loss: 0.10414081066846848
训练次数：6460, Loss: 0.08910122513771057
训练次数：6470, Loss: 0.03154868632555008
训练次数：6480, Loss: 0.14153720438480377
训练次数：6490, Loss: 0.04197676107287407
训练次数：6500, Loss: 0.13145026564598083
训练次数：6510, Loss: 0.04873074218630791
训练次数：6520, Loss: 0.06303626298904419
训练次数：6530, Loss: 0.02853427641093731
训练次数：6540, Loss: 0.0628245621919632
训练次数：6550, Loss: 0.061692044138908386
训练次数：6560, Loss: 0.07214811444282532
训练次数：6570, Loss: 0.06835911422967911
训练次数：6580, Loss: 0.05994657427072525
训练次数：6590, Loss: 0.11236945539712906
训练次数：6600, Loss: 0.10191070288419724
训练次数：6610, Loss: 1.0492033958435059
训练次数：6620, Loss: 0.04270213097333908
训练次数：6630, Loss: 0.03665384277701378
训练次数：6640, Loss: 0.16937939822673798
训练次数：6650, Loss: 0.07685621827840805
训练次数：6660, Loss: 0.05696510523557663
训练次数：6670, Loss: 0.06104906648397446
训练次数：6680, Loss: 16.600370407104492
训练次数：6690, Loss: 0.045099224895238876
训练次数：6700, Loss: 0.0715319886803627
训练次数：6710, Loss: 0.06391529738903046
训练次数：6720, Loss: 0.0313454307615757
训练次数：6730, Loss: 0.06049514189362526
训练次数：6740, Loss: 0.03365863487124443
训练次数：6750, Loss: 0.09645047783851624
训练次数：6760, Loss: 0.06025458499789238
训练次数：6770, Loss: 0.0724635049700737
训练次数：6780, Loss: 0.038328513503074646
训练次数：6790, Loss: 0.24619160592556
训练次数：6800, Loss: 0.03043079376220703
训练次数：6810, Loss: 0.08730918914079666
训练次数：6820, Loss: 0.03699025139212608
训练次数：6830, Loss: 0.04465712606906891
训练次数：6840, Loss: 0.0465669222176075
训练次数：6850, Loss: 0.0823555439710617
训练次数：6860, Loss: 0.037071626633405685
训练次数：6870, Loss: 0.045340802520513535
训练次数：6880, Loss: 0.11180998384952545
训练次数：6890, Loss: 0.06250083446502686
训练次数：6900, Loss: 0.049118757247924805
训练次数：6910, Loss: 0.08070918172597885
训练次数：6920, Loss: 0.08214917033910751
训练次数：6930, Loss: 0.07051141560077667
训练次数：6940, Loss: 0.5210078954696655
训练次数：6950, Loss: 0.07407558709383011
训练次数：6960, Loss: 0.05467474088072777
训练次数：6970, Loss: 0.6390928626060486
训练次数：6980, Loss: 0.1456219106912613
训练次数：6990, Loss: 0.08115680515766144
训练次数：7000, Loss: 0.04434508457779884
训练次数：7010, Loss: 0.04615621641278267
训练次数：7020, Loss: 0.06544177234172821
训练次数：7030, Loss: 0.04860233888030052
训练次数：7040, Loss: 0.07279975712299347
训练次数：7050, Loss: 0.06054115667939186
训练次数：7060, Loss: 0.08611057698726654
训练次数：7070, Loss: 0.05280739441514015
训练次数：7080, Loss: 0.18044891953468323
训练次数：7090, Loss: 0.09535916149616241
训练次数：7100, Loss: 0.06813018023967743
训练次数：7110, Loss: 0.042378876358270645
训练次数：7120, Loss: 0.04746410250663757
训练次数：7130, Loss: 0.06672229617834091
训练次数：7140, Loss: 0.09781419485807419
训练次数：7150, Loss: 0.1408652365207672
训练次数：7160, Loss: 0.04980695620179176
训练次数：7170, Loss: 321247328.0
训练次数：7180, Loss: 0.07829124480485916
训练次数：7190, Loss: 0.06287337094545364
训练次数：7200, Loss: 0.07190346717834473
训练次数：7210, Loss: 0.03530861809849739
训练次数：7220, Loss: 0.06585612148046494
训练次数：7230, Loss: 0.28466057777404785
训练次数：7240, Loss: 0.13246457278728485
训练次数：7250, Loss: 0.05224066227674484
训练次数：7260, Loss: 0.1344536393880844
训练次数：7270, Loss: 0.050196874886751175
训练次数：7280, Loss: 0.07880567759275436
训练次数：7290, Loss: 0.08017154037952423
训练次数：7300, Loss: 0.033563774079084396
训练次数：7310, Loss: 0.2166094034910202
训练次数：7320, Loss: 0.3341517448425293
训练次数：7330, Loss: 0.24402636289596558
训练次数：7340, Loss: 0.12438510358333588
训练次数：7350, Loss: 0.6347022652626038
训练次数：7360, Loss: 0.05373549088835716
训练次数：7370, Loss: 0.05827660858631134
训练次数：7380, Loss: 0.1419650912284851
训练次数：7390, Loss: 0.044899195432662964
训练次数：7400, Loss: 0.20333604514598846
训练次数：7410, Loss: 0.06100637838244438
训练次数：7420, Loss: 0.06459975242614746
训练次数：7430, Loss: 0.06688576191663742
训练次数：7440, Loss: 0.21128736436367035
训练次数：7450, Loss: 0.04659073427319527
训练次数：7460, Loss: 0.06895048916339874
训练次数：7470, Loss: 0.05498921126127243
训练次数：7480, Loss: 0.04560761898756027
训练次数：7490, Loss: 0.07475396990776062
训练次数：7500, Loss: 0.1806538999080658
训练次数：7510, Loss: 0.13793820142745972
训练次数：7520, Loss: 0.048035960644483566
训练次数：7530, Loss: 0.05723831057548523
训练次数：7540, Loss: 0.037123993039131165
训练次数：7550, Loss: 0.08398466557264328
训练次数：7560, Loss: 0.4223284423351288
训练次数：7570, Loss: 0.023550763726234436
训练次数：7580, Loss: 0.09133565425872803
训练次数：7590, Loss: 0.06703086197376251
训练次数：7600, Loss: 0.039064325392246246
训练次数：7610, Loss: 0.04046917334198952
训练次数：7620, Loss: 0.0335395485162735
训练次数：7630, Loss: 0.040955688804388046
训练次数：7640, Loss: 0.052267491817474365
训练次数：7650, Loss: 0.09128227829933167
训练次数：7660, Loss: 0.045703865587711334
训练次数：7670, Loss: 0.11897119134664536
训练次数：7680, Loss: 0.03270738199353218
训练次数：7690, Loss: 0.05496566370129585
训练次数：7700, Loss: 0.13619674742221832
训练次数：7710, Loss: 0.07216812670230865
训练次数：7720, Loss: 0.04768439382314682
训练次数：7730, Loss: 0.2827093303203583
训练次数：7740, Loss: 0.07295335084199905
训练次数：7750, Loss: 0.04061952978372574
训练次数：7760, Loss: 0.03896553814411163
训练次数：7770, Loss: 0.12239309400320053
训练次数：7780, Loss: 0.04038169980049133
训练次数：7790, Loss: 0.07969317585229874
训练次数：7800, Loss: 0.04014686867594719
训练次数：7810, Loss: 0.0770878866314888
训练次数：7820, Loss: 0.03421648219227791
训练次数：7830, Loss: 0.07498710602521896
训练次数：7840, Loss: 0.02217542938888073
训练次数：7850, Loss: 0.07524702697992325
训练次数：7860, Loss: 0.07160711288452148
训练次数：7870, Loss: 0.07674548029899597
训练次数：7880, Loss: 0.03414515033364296
训练次数：7890, Loss: 0.03527018800377846
训练次数：7900, Loss: 0.04264627397060394
训练次数：7910, Loss: 0.05503028631210327
训练次数：7920, Loss: 0.05091312527656555
训练次数：7930, Loss: 0.06642556190490723
训练次数：7940, Loss: 0.05705061927437782
训练次数：7950, Loss: 0.04958914965391159
训练次数：7960, Loss: 0.032933082431554794
训练次数：7970, Loss: 0.0614529512822628
训练次数：7980, Loss: 0.12859465181827545
训练次数：7990, Loss: 0.07455149292945862
训练次数：8000, Loss: 0.08851248025894165
训练次数：8010, Loss: 0.04371682554483414
训练次数：8020, Loss: 0.1412096917629242
训练次数：8030, Loss: 0.06902100145816803
训练次数：8040, Loss: 0.14804387092590332
训练次数：8050, Loss: 0.025179527699947357
训练次数：8060, Loss: 0.06452628970146179
训练次数：8070, Loss: 0.06421810388565063
训练次数：8080, Loss: 0.06814541667699814
训练次数：8090, Loss: 0.04408077895641327
训练次数：8100, Loss: 0.08407914638519287
训练次数：8110, Loss: 0.0464966781437397
训练次数：8120, Loss: 0.03639165312051773
训练次数：8130, Loss: 0.04648160934448242
训练次数：8140, Loss: 0.11031453311443329
训练次数：8150, Loss: 0.04110194370150566
训练次数：8160, Loss: 0.057853683829307556
训练次数：8170, Loss: 0.0926876962184906
训练次数：8180, Loss: 0.04759020358324051
训练次数：8190, Loss: 0.05713449418544769
训练次数：8200, Loss: 0.060230545699596405
训练次数：8210, Loss: 0.0390937477350235
训练次数：8220, Loss: 0.06632370501756668
训练次数：8230, Loss: 0.07784083485603333
训练次数：8240, Loss: 0.0375489816069603
训练次数：8250, Loss: 0.037159405648708344
训练次数：8260, Loss: 0.07482702285051346
训练次数：8270, Loss: 0.05604837089776993
训练次数：8280, Loss: 0.047023408114910126
训练次数：8290, Loss: 0.06350190937519073
训练次数：8300, Loss: 0.060399241745471954
训练次数：8310, Loss: 0.18869949877262115
训练次数：8320, Loss: 0.05868765339255333
训练次数：8330, Loss: 0.11884962767362595
训练次数：8340, Loss: 0.042653992772102356
训练次数：8350, Loss: 0.04365513473749161
训练次数：8360, Loss: 0.04980720579624176
训练次数：8370, Loss: 0.06911298632621765
训练次数：8380, Loss: 0.04930202662944794
训练次数：8390, Loss: 0.16259796917438507
训练次数：8400, Loss: 0.06754613667726517
训练次数：8410, Loss: 0.058249831199645996
训练次数：8420, Loss: 0.05508064106106758
训练次数：8430, Loss: 0.05657133832573891
训练次数：8440, Loss: 1.9080185890197754
训练次数：8450, Loss: 0.05440828949213028
训练次数：8460, Loss: 0.3708307445049286
训练次数：8470, Loss: 0.07501490414142609
训练次数：8480, Loss: 0.08460501581430435
训练次数：8490, Loss: 0.057490479201078415
训练次数：8500, Loss: 0.02794300764799118
训练次数：8510, Loss: 0.09876194596290588
训练次数：8520, Loss: 0.0698314905166626
训练次数：8530, Loss: 0.08577928692102432
训练次数：8540, Loss: 0.10423335433006287
训练次数：8550, Loss: 0.05205371230840683
训练次数：8560, Loss: 0.05813562870025635
训练次数：8570, Loss: 0.7627978324890137
训练次数：8580, Loss: 0.048857077956199646
训练次数：8590, Loss: 0.03360173478722572
训练次数：8600, Loss: 0.03860301896929741
训练次数：8610, Loss: 0.07389259338378906
训练次数：8620, Loss: 0.03156660869717598
训练次数：8630, Loss: 0.489501953125
训练次数：8640, Loss: 0.05645088478922844
训练次数：8650, Loss: 0.11355892568826675
训练次数：8660, Loss: 0.06954988837242126
训练次数：8670, Loss: 0.11843567341566086
训练次数：8680, Loss: 0.04982615262269974
训练次数：8690, Loss: 0.08335401117801666
训练次数：8700, Loss: 0.048430297523736954
训练次数：8710, Loss: 0.06424785405397415
训练次数：8720, Loss: 0.03236139938235283
训练次数：8730, Loss: 0.03984788432717323
训练次数：8740, Loss: 0.05685180425643921
训练次数：8750, Loss: 0.05871114507317543
训练次数：8760, Loss: 0.0605839267373085
训练次数：8770, Loss: 0.07571853697299957
训练次数：8780, Loss: 0.02681672014296055
训练次数：8790, Loss: 0.04096462205052376
训练次数：8800, Loss: 0.03989427164196968
训练次数：8810, Loss: 0.08432648330926895
训练次数：8820, Loss: 0.051913272589445114
训练次数：8830, Loss: 0.03570789843797684
训练次数：8840, Loss: 0.08956792950630188
训练次数：8850, Loss: 1.7473423480987549
训练次数：8860, Loss: 0.1314084827899933
训练次数：8870, Loss: 0.08228148519992828
训练次数：8880, Loss: 0.4254372715950012
训练次数：8890, Loss: 0.04983595758676529
训练次数：8900, Loss: 0.04603411629796028
训练次数：8910, Loss: 0.06750520318746567
训练次数：8920, Loss: 0.3740105628967285
训练次数：8930, Loss: 0.09873565286397934
训练次数：8940, Loss: 0.03265990689396858
训练次数：8950, Loss: 0.06152258813381195
训练次数：8960, Loss: 0.07461320608854294
训练次数：8970, Loss: 0.06737053394317627
训练次数：8980, Loss: 0.051332976669073105
训练次数：8990, Loss: 0.04442013055086136
训练次数：9000, Loss: 0.03715098649263382
训练次数：9010, Loss: 0.150920569896698
训练次数：9020, Loss: 0.07469763606786728
训练次数：9030, Loss: 0.20273591578006744
训练次数：9040, Loss: 0.05954325944185257
训练次数：9050, Loss: 0.038517631590366364
训练次数：9060, Loss: 0.06293834745883942
训练次数：9070, Loss: 0.06419810652732849
训练次数：9080, Loss: 0.26496654748916626
训练次数：9090, Loss: 0.11305654793977737
训练次数：9100, Loss: 0.041313521564006805
训练次数：9110, Loss: 0.10867104679346085
训练次数：9120, Loss: 0.04705381393432617
训练次数：9130, Loss: 0.036990683525800705
训练次数：9140, Loss: 0.07123727351427078
训练次数：9150, Loss: 0.27848878502845764
训练次数：9160, Loss: 0.10538813471794128
训练次数：9170, Loss: 0.07173766195774078
训练次数：9180, Loss: 0.07786703109741211
训练次数：9190, Loss: 0.04190031811594963
训练次数：9200, Loss: 0.051511917263269424
训练次数：9210, Loss: 0.06737012416124344
训练次数：9220, Loss: 0.04765406996011734
训练次数：9230, Loss: 0.12343015521764755
训练次数：9240, Loss: 0.07419136166572571
训练次数：9250, Loss: 0.05423944443464279
训练次数：9260, Loss: 0.12623436748981476
训练次数：9270, Loss: 0.22529688477516174
训练次数：9280, Loss: 0.07098168134689331
训练次数：9290, Loss: 0.05713321641087532
训练次数：9300, Loss: 0.04154623672366142
训练次数：9310, Loss: 0.041699402034282684
训练次数：9320, Loss: 0.04209209978580475
训练次数：9330, Loss: 0.044570520520210266
训练次数：9340, Loss: 0.07245942950248718
训练次数：9350, Loss: 0.19401414692401886
训练次数：9360, Loss: 0.05329335853457451
训练次数：9370, Loss: 0.0816919282078743
训练次数：9380, Loss: 0.03319685161113739
训练次数：9390, Loss: 0.06409591436386108
训练次数：9400, Loss: 0.08700314164161682
训练次数：9410, Loss: 0.09169115126132965
训练次数：9420, Loss: 0.052127111703157425
训练次数：9430, Loss: 0.04830651357769966
训练次数：9440, Loss: 0.035094790160655975
训练次数：9450, Loss: 0.029428770765662193
训练次数：9460, Loss: 0.19649331271648407
训练次数：9470, Loss: 0.033434897661209106
训练次数：9480, Loss: 0.0411994531750679
训练次数：9490, Loss: 0.061221491545438766
训练次数：9500, Loss: 0.03862028941512108
训练次数：9510, Loss: 0.09547556191682816
训练次数：9520, Loss: 0.05431777238845825
训练次数：9530, Loss: 0.08059283345937729
训练次数：9540, Loss: 0.09576811641454697
训练次数：9550, Loss: 0.08413919061422348
训练次数：9560, Loss: 0.07424693554639816
训练次数：9570, Loss: 0.06054548919200897
训练次数：9580, Loss: 0.059857070446014404
训练次数：9590, Loss: 0.03308531641960144
训练次数：9600, Loss: 0.09622499346733093
训练次数：9610, Loss: 0.052460987120866776
